entity,type,year
Microsoft Account,ORG,2015
third,ORDINAL,2015
third,ORDINAL,2015
U.S.,GPE,2015
the European Union,ORG,2015
U.S.,GPE,2015
China,GPE,2015
U.S.,GPE,2015
The European Commission,ORG,2015
Microsoft,ORG,2015
2004,DATE,2015
Commission,ORG,2015
Windows,PRODUCT,2015
Windows,PRODUCT,2015
2009,DATE,2015
Commission,ORG,2015
Microsoft,ORG,2015
Commissions,ORG,2015
Commission,ORG,2015
2014,DATE,2015
Windows,PRODUCT,2015
Windows,PRODUCT,2015
first,ORDINAL,2015
China,GPE,2015
Asia,LOC,2015
Windows 10,PRODUCT,2015
The Foreign Corrupt Practices Act,LAW,2015
Anti,LAW,2015
U.S.,GPE,2015
U.S.,GPE,2015
Anti-Corruption Laws,LAW,2015
Anti-Corruption Laws,LAW,2015
U.S.,GPE,2015
U.S.,GPE,2015
Iran,GPE,2015
North Korea,GPE,2015
Cuba,GPE,2015
Sudan,GPE,2015
Syria,GPE,2015
Skype,ORG,2015
governments,ORG,2015
24,CARDINAL,2015
U.S.,GPE,2015
U.S.,GPE,2015
U.S.,GPE,2015
Congress,ORG,2015
U.S.,GPE,2015
U.S.,GPE,2015
Xbox,PRODUCT,2015
Xbox,ORG,2015
Asia,LOC,2015
200,CARDINAL,2015
U.S.,GPE,2015
U.S.,GPE,2015
Seattle,GPE,2015
Washington,GPE,2015
1A,CARDINAL,2015
1B,CARDINAL,2015
2,CARDINAL,2015
Silicon Valley,LOC,2015
California,GPE,2015
U.S.,GPE,2015
OEM,ORG,2015
U.S.,GPE,2015
U.S.,GPE,2015
1B.,CARDINAL,2015
SEC,ORG,2015
180 days,DATE,2015
the end of our fiscal year 2015,DATE,2015
2,CARDINAL,2015
approximately 15 million square feet,QUANTITY,2015
King County,GPE,2015
Washington,GPE,2015
10 million square feet,QUANTITY,2015
approximately 500 acres,QUANTITY,2015
Redmond,GPE,2015
Washington,GPE,2015
approximately five million square feet,QUANTITY,2015
approximately five million additional square feet,QUANTITY,2015
Puget Sound,LOC,2015
approximately five million square feet,QUANTITY,2015
26,CARDINAL,2015
2,CARDINAL,2015
3,CARDINAL,2015
4,CARDINAL,2015
approximately twelve million square feet,QUANTITY,2015
approximately eleven million square feet,QUANTITY,2015
China,GPE,2015
India,GPE,2015
Vietnam,GPE,2015
Ireland,GPE,2015
Singapore,GPE,2015
UK,GPE,2015
China,GPE,2015
Finland,GPE,2015
Germany,GPE,2015
India,GPE,2015
Japan,GPE,2015
UK,GPE,2015
Item 1,LAW,2015
10-K.,CARDINAL,2015
the City of Redmond,GPE,2015
approximately 1.4 million square feet,QUANTITY,2015
Redmond,GPE,2015
Washington,GPE,2015
3,CARDINAL,2015
18,CARDINAL,2015
8,CARDINAL,2015
4,CARDINAL,2015
Microsoft,ORG,2016
first,ORDINAL,2016
first,ORDINAL,2016
first,ORDINAL,2016
third,ORDINAL,2016
Microsoft,ORG,2016
Founded,ORG,2016
1975,DATE,2016
190,CARDINAL,2016
three,CARDINAL,2016
first,ORDINAL,2016
Excel,PRODUCT,2016
PowerPoint,ORG,2016
Outlook,WORK_OF_ART,2016
OneNote,PRODUCT,2016
"OneDrive, Skype",ORG,2016
Microsoft Dynamics,ORG,2016
Office 365,ORG,2016
Microsoft,ORG,2016
one,CARDINAL,2016
two,CARDINAL,2016
three,CARDINAL,2016
one,CARDINAL,2016
Microsoft,ORG,2016
Microsoft SQL Server,ORG,2016
Windows Server,PRODUCT,2016
Visual Studio,PERSON,2016
System Center,ORG,2016
Microsoft,ORG,2016
Azure,PRODUCT,2016
Azure,LOC,2016
third,ORDINAL,2016
10,CARDINAL,2016
Windows 10,PRODUCT,2016
July 2015,DATE,2016
10,CARDINAL,2016
Windows 10,PRODUCT,2016
"Cortana, Windows",WORK_OF_ART,2016
Windows Ink,PRODUCT,2016
Microsoft Edge,ORG,2016
10,CARDINAL,2016
,DATE,2016
,DATE,2016
Windows 10,PRODUCT,2016
three,CARDINAL,2016
Windows 10,PRODUCT,2016
first,ORDINAL,2016
Windows 10,PRODUCT,2016
Windows,PRODUCT,2016
Windows,PRODUCT,2016
Windows,PRODUCT,2016
Windows,PRODUCT,2016
Windows 10,PRODUCT,2016
Windows,PRODUCT,2016
first,ORDINAL,2016
Windows,PRODUCT,2016
Windows 10,PRODUCT,2016
Establishing the Windows,PRODUCT,2016
third,ORDINAL,2016
5,CARDINAL,2016
1,CARDINAL,2016
June 2015,DATE,2016
the first quarter of fiscal year 2016,DATE,2016
fiscal year 2016,DATE,2016
Productivity and Business Processes,ORG,2016
Intelligent Cloud,ORG,2016
More Personal Computing,ORG,2016
21,CARDINAL,2016
Geographic Data,PERSON,2016
Item 8,LAW,2016
Productivity and Business Processes Our Productivity and Business Processes,LAW,2016
Office Commercial,ORG,2016
Office 365,ORG,2016
"Office, Exchange",ORG,2016
SharePoint,ORG,2016
Skype for Business,ORG,2016
Client Access Licenses,ORG,2016
Office Consumer,ORG,2016
Office,ORG,2016
Office 365,ORG,2016
Office Consumer Services,ORG,2016
Skype,ORG,2016
Outlook.com,ORG,2016
OneDrive,ORG,2016
Dynamics ERP,ORG,2016
Dynamics CRM,PRODUCT,2016
Dynamics CRM,PRODUCT,2016
Office Commercial Office Commercial,ORG,2016
Office Commercial,ORG,2016
Software Assurance,ORG,2016
Office 365,ORG,2016
Office 365,FAC,2016
Office,ORG,2016
Office Commercial,ORG,2016
Exchange,ORG,2016
SharePoint,ORG,2016
Skype for Business,ORG,2016
Office,ORG,2016
Office Consumer Office Consumer,ORG,2016
Office Consumer,ORG,2016
Office,ORG,2016
Office 365,ORG,2016
Office Consumer Services,ORG,2016
Skype,GPE,2016
Outlook.com,ORG,2016
OneDrive,ORG,2016
Skype,ORG,2016
Table of Contents,LAW,2016
CRM,GPE,2016
Competition Competitors to Office,ORG,2016
Adobe Systems,ORG,2016
Apple,ORG,2016
Cisco Systems,ORG,2016
Facebook,ORG,2016
Google,ORG,2016
IBM,ORG,2016
Oracle,ORG,2016
SAP,ORG,2016
Asia,LOC,2016
Europe,LOC,2016
Cisco Systems,ORG,2016
Google,ORG,2016
Apple,ORG,2016
Skype for Business and Skype,ORG,2016
Oracle,ORG,2016
SAP,ORG,2016
Dynamics,ORG,2016
Infor,PRODUCT,2016
The Sage Group,ORG,2016
NetSuite,PERSON,2016
Dynamics CRM,PRODUCT,2016
CRM,PRODUCT,2016
SQL Server,ORG,2016
Windows Server,PRODUCT,2016
Visual Studio,ORG,2016
System Center,ORG,2016
Azure,LOC,2016
Enterprise Services,ORG,2016
Premier Support Services,ORG,2016
Microsoft Consulting Services,ORG,2016
Server Products and Cloud Services,ORG,2016
Windows Server,PRODUCT,2016
SQL Server,PRODUCT,2016
Windows Server,PRODUCT,2016
Azure,PRODUCT,2016
Enterprise Mobility Suite,ORG,2016
Azure,LOC,2016
Azure,LOC,2016
7,CARDINAL,2016
Premier Support Services,ORG,2016
Microsoft Consulting Services,ORG,2016
Microsoft,ORG,2016
Microsoft,ORG,2016
Hewlett-Packard,ORG,2016
IBM,ORG,2016
Oracle,ORG,2016
Linux,ORG,2016
Linux,ORG,2016
Linux,ORG,2016
Red Hat,ORG,2016
IBM,ORG,2016
Oracle,ORG,2016
the Java Platform Enterprise Edition,ORG,2016
CA Technologies,ORG,2016
IBM,ORG,2016
Oracle,ORG,2016
Apache,PRODUCT,2016
Linux,ORG,2016
PHP,ORG,2016
Java,LOC,2016
IBM,ORG,2016
Oracle,ORG,2016
SAP,ORG,2016
BMC,ORG,2016
CA Technologies,ORG,2016
Hewlett-Packard,ORG,2016
IBM,ORG,2016
Adobe,ORG,2016
IBM,ORG,2016
Oracle,ORG,2016
Eclipse,PRODUCT,2016
CA Technologies,ORG,2016
IBM,ORG,2016
Oracle,ORG,2016
SAP,ORG,2016
PHP,ORG,2016
Ruby,PERSON,2016
Rails,ORG,2016
Azure,LOC,2016
Amazon,ORG,2016
Google,ORG,2016
IBM,ORG,2016
Oracle,ORG,2016
Salesforce.com,ORG,2016
VMware,ORG,2016
Enterprise Services,ORG,2016
Windows,PRODUCT,2016
Windows OEM,PRODUCT,2016
Windows,PRODUCT,2016
Windows,PRODUCT,2016
Windows Embedded,PRODUCT,2016
MSN,ORG,2016
Windows Phone,PRODUCT,2016
Microsoft Surface,ORG,2016
8,CARDINAL,2016
Xbox,PRODUCT,2016
Xbox Live,PRODUCT,2016
third,ORDINAL,2016
Windows,PRODUCT,2016
Windows 10,PRODUCT,2016
July 2015,DATE,2016
Windows,PRODUCT,2016
Windows,PRODUCT,2016
Attachment of Windows,PRODUCT,2016
OEM,ORG,2016
Windows,PRODUCT,2016
Windows,PRODUCT,2016
Software Assurance,ORG,2016
a given year,DATE,2016
Windows Embedded,PRODUCT,2016
Windows,PRODUCT,2016
MSN,ORG,2016
June 2015,DATE,2016
AOL,ORG,2016
AppNexus,ORG,2016
Windows Phone,PRODUCT,2016
Nokia Corporations,ORG,2016
Devices and Services,ORG,2016
NDS,PERSON,2016
April 2014,DATE,2016
Microsoft,ORG,2016
Nokia,ORG,2016
Microsoft,ORG,2016
Windows,PRODUCT,2016
Surface,PRODUCT,2016
the Surface Pro 4,ORG,2016
Surface Book,WORK_OF_ART,2016
October 2015,DATE,2016
Microsoft,ORG,2016
NDS,ORG,2016
April 2014,DATE,2016
July 2015,DATE,2016
May 2016,DATE,2016
May 2016,DATE,2016
the second half of 2016,DATE,2016
9,CARDINAL,2016
1,CARDINAL,2016
Xbox 360,PRODUCT,2016
Xbox One,PRODUCT,2016
November 2005,DATE,2016
November 2013,DATE,2016
Xbox One S,ORG,2016
August 2016,DATE,2016
July 2015,DATE,2016
Xbox Live,WORK_OF_ART,2016
Xbox,PRODUCT,2016
Windows,PRODUCT,2016
Xbox Live,PRODUCT,2016
Xbox Live,PRODUCT,2016
Xbox,PRODUCT,2016
Windows,PRODUCT,2016
Mojang Synergies AB,ORG,2016
Swedish,NORP,2016
Minecraft,ORG,2016
November 2014,DATE,2016
Minecraft,ORG,2016
Windows,PRODUCT,2016
Xbox,PRODUCT,2016
Xbox Live,PRODUCT,2016
Search Advertising Search,ORG,2016
Bing,ORG,2016
Bing Ads,PERSON,2016
Yahoo,ORG,2016
Windows,PRODUCT,2016
Apple,ORG,2016
Google,ORG,2016
Windows,PRODUCT,2016
Apple,ORG,2016
Windows OEM,PRODUCT,2016
Sony,ORG,2016
Nintendo,ORG,2016
five to ten years,DATE,2016
Nintendo,ORG,2016
November 2012,DATE,2016
Sony,ORG,2016
November 2013,DATE,2016
Sony,ORG,2016
Nintendo,ORG,2016
Electronic Arts,ORG,2016
Xbox Live,WORK_OF_ART,2016
Amazon,ORG,2016
Apple,ORG,2016
Google,ORG,2016
Google,ORG,2016
Facebook,ORG,2016
10,CARDINAL,2016
1,CARDINAL,2016
Ireland,GPE,2016
European,NORP,2016
Middle Eastern,NORP,2016
African,NORP,2016
Singapore,GPE,2016
Japan,GPE,2016
India,GPE,2016
Greater China,LOC,2016
Asia-Pacific region,LOC,2016
Fargo,GPE,2016
North Dakota,GPE,2016
Fort Lauderdale,GPE,2016
Florida,GPE,2016
Puerto Rico,GPE,2016
Redmond,GPE,2016
Washington,GPE,2016
Reno,GPE,2016
Nevada,GPE,2016
Latin America,LOC,2016
North America,LOC,2016
Americas,LOC,2016
Australia,GPE,2016
Europe,LOC,2016
Asia,LOC,2016
Vietnam,GPE,2016
May 2016,DATE,2016
Vietnam,GPE,2016
third,ORDINAL,2016
RESEARCH AND DEVELOPMENT,EVENT,2016
"fiscal years 2016, 2015",DATE,2016
2014,DATE,2016
$12.0 billion,MONEY,2016
$12.0 billion,MONEY,2016
$11.4 billion,MONEY,2016
14%,PERCENT,2016
13%,PERCENT,2016
13%,PERCENT,2016
"fiscal years 2016, 2015",DATE,2016
2014,DATE,2016
Product and Service Development,ORG,2016
Intellectual Property,ORG,2016
three,CARDINAL,2016
 Applications and Services Engineering Group,ORG,2016
Cloud and Enterprise Engineering Group,ORG,2016
CRM,PRODUCT,2016
Windows and Devices Engineering Group,ORG,2016
Windows,PRODUCT,2016
U.S.,GPE,2016
"over 61,000",CARDINAL,2016
U.S.,GPE,2016
"35,000",CARDINAL,2016
11 Table of Contents,WORK_OF_ART,2016
1,CARDINAL,2016
Microsoft,ORG,2016
licensees,ORG,2016
third,ORDINAL,2016
Redmond,GPE,2016
Washington,GPE,2016
U.S.,GPE,2016
Canada,GPE,2016
China,GPE,2016
Denmark,GPE,2016
Finland,GPE,2016
France,GPE,2016
India,GPE,2016
Ireland,GPE,2016
Israel,GPE,2016
Japan,GPE,2016
the United Kingdom,GPE,2016
Microsoft Research,ORG,2016
Microsoft Research,ORG,2016
Microsoft,ORG,2016
Windows,PRODUCT,2016
Microsoft,ORG,2016
Microsoft Office,ORG,2016
Windows,PRODUCT,2016
Bing,ORG,2016
Windows,PRODUCT,2016
12,CARDINAL,2016
two,CARDINAL,2016
"OEMs,",ORG,2016
Microsoft,ORG,2016
one,CARDINAL,2016
Acer,ORG,2016
ASUST,ORG,2016
Dell,ORG,2016
Fujitsu,ORG,2016
Hewlett-Packard,ORG,2016
Lenovo,ORG,2016
Samsung,ORG,2016
Toshiba,ORG,2016
second,ORDINAL,2016
Microsoft,ORG,2016
Microsoft,ORG,2016
Microsoft,ORG,2016
Ingram Micro,ORG,2016
Tech Data,ORG,2016
CDW,ORG,2016
Dell,ORG,2016
Insight Enterprises,ORG,2016
Software House International,ORG,2016
Microsoft,ORG,2016
third,ORDINAL,2016
Microsoft,ORG,2016
Office 365,FAC,2016
Azure,GPE,2016
Dynamics CRM,PRODUCT,2016
Bing,ORG,2016
MSN,ORG,2016
Office 365,ORG,2016
Xbox Live,PRODUCT,2016
Outlook.com,ORG,2016
"OneDrive, Skype",ORG,2016
Windows Store,PRODUCT,2016
Microsoft Developer Network,ORG,2016
Microsoft,ORG,2016
13,CARDINAL,2016
the Enterprise Agreement,LAW,2016
Software Assurance,ORG,2016
Software Assurance,ORG,2016
Enterprise Subscription,ORG,2016
three years,DATE,2016
three-year,DATE,2016
Microsoft Product and Services Agreement Licensing Suited,ORG,2016
the Microsoft Products and Services Agreement,ORG,2016
Software Assurance,ORG,2016
Software Assurance,ORG,2016
Software Assurance,ORG,2016
up to three years,DATE,2016
MPSA,ORG,2016
fiscal year 2017,DATE,2016
Plus Licensing Designed,ORG,2016
Select Plus,ORG,2016
customers,ORDINAL,2016
Software Assurance,ORG,2016
three years,DATE,2016
Select Plus,ORG,2016
Software Assurance,ORG,2016
Software Assurance,ORG,2016
Select Plus,ORG,2016
between one and three years,DATE,2016
July 2014,DATE,2016
two-year,DATE,2016
Select Plus,ORG,2016
July 2015,DATE,2016
Select Plus,ORG,2016
MPSA,ORG,2016
July 2016,DATE,2016
Select Plus,ORG,2016
Select Plus,ORG,2016
MPSA,ORG,2016
a few years,DATE,2016
customers,DATE,2016
two or three years,DATE,2016
customers,ORG,2016
Open License,ORG,2016
Software Assurance,ORG,2016
Software Assurance,ORG,2016
Open Value Subscription,ORG,2016
three-year,DATE,2016
Customer Licensing Programs,ORG,2016
Microsoft Online Services,ORG,2016
monthly,DATE,2016
annual,DATE,2016
14,CARDINAL,2016
Microsoft,ORG,2016
one,CARDINAL,2016
monthly,DATE,2016
annual,DATE,2016
The Microsoft Services Provider License Agreement,ORG,2016
three-year,DATE,2016
monthly,DATE,2016
The Microsoft Online Services Reseller Agreement,ORG,2016
Microsoft,ORG,2016
partners,ORG,2016
The Independent Software Vendor Royalty,ORG,2016
Microsoft,ORG,2016
more than 10%,PERCENT,2016
"fiscal years 2016, 2015",DATE,2016
2014,DATE,2016
"July 28, 2016",DATE,2016
Company,ORG,2016
Satya Nadella,PERSON,2016
Christopher C. Capossela,PERSON,2016
46,DATE,2016
Jean-Philippe Courtois,PERSON,2016
55,CARDINAL,2016
Microsoft Global Sales,ORG,2016
50,CARDINAL,2016
Amy E. Hood,PERSON,2016
44,CARDINAL,2016
Margaret L. Johnson,PERSON,2016
Business Development,ORG,2016
Bradford L. Smith,PERSON,2016
Nadella,PERSON,2016
February 2014,DATE,2016
Cloud and Enterprise,ORG,2016
July 2013,DATE,2016
From 2011 to 2013,DATE,2016
Nadella,PERSON,2016
Server and Tools,ORG,2016
2009 to 2011,DATE,2016
Online Services Division,ORG,2016
2008 to 2009,DATE,2016
Search,ORG,2016
Portal,ORG,2016
Advertising,ORG,2016
Microsoft,ORG,2016
1992,DATE,2016
Nadellas,PERSON,2016
the Business Division,ORG,2016
Capossela,PERSON,2016
March 2014,DATE,2016
the Consumer Channels Group,ORG,2016
his more than 20 years,DATE,2016
Microsoft,ORG,2016
Capossela,PERSON,2016
the Microsoft Office Division,ORG,2016
Microsoft Office,ORG,2016
SharePoint,ORG,2016
Exchange,ORG,2016
"Skype for Business, Project",ORG,2016
Visio,ORG,2016
Courtois,PERSON,2016
Microsoft Global Sales,ORG,2016
Marketing and Operations,ORG,2016
July 2016,DATE,2016
Microsoft International,ORG,2016
June 2005,DATE,2016
Microsoft Europe,ORG,2016
Middle East,LOC,2016
Africa,LOC,2016
March 2003,DATE,2016
Microsoft Europe,ORG,2016
Middle East,LOC,2016
Africa,LOC,2016
July 2000,DATE,2016
Worldwide Customer Marketing,ORG,2016
July 1998,DATE,2016
Courtois,PERSON,2016
Microsoft,ORG,2016
1984,DATE,2016
the Board of Directors,ORG,2016
AstraZeneca PLC,ORG,2016
Hogan,PERSON,2016
Human Resources,ORG,2016
November 2014,DATE,2016
Hogan,PERSON,2016
Microsoft Services,ORG,2016
Customer Service and Support,ORG,2016
Hogan,PERSON,2016
Microsoft,ORG,2016
2003,DATE,2016
Hood,PERSON,2016
July 2013,DATE,2016
May 2013,DATE,2016
2010,DATE,2016
Hood,PERSON,2016
the Microsoft Business Division,ORG,2016
2006 through 2009,DATE,2016
Hood,PERSON,2016
Microsoft Business Division Strategy,ORG,2016
Microsoft,ORG,2016
2002,DATE,2016
Hood,PERSON,2016
the Server and Tools Business,ORG,2016
Johnson,PERSON,2016
Business Development,ORG,2016
September 2014,DATE,2016
Johnson,PERSON,2016
24 years,DATE,2016
Qualcomm,ORG,2016
"Qualcomm Technologies,",ORG,2016
Johnson,PERSON,2016
"the Board of Directors of Live Nation Entertainment,",ORG,2016
Smith,PERSON,2016
September 2015,DATE,2016
General Counsel,ORG,2016
2011,DATE,2016
General Counsel,ORG,2016
2001,DATE,2016
2011,DATE,2016
Smith,PERSON,2016
2002,DATE,2016
the European Law and Corporate Affairs Group,LAW,2016
Paris,GPE,2016
Smith,PERSON,2016
Microsoft,ORG,2016
1993,DATE,2016
Smith,PERSON,2016
the Board of Directors,ORG,2016
"Netflix,",ORG,2016
"June 30, 2016",DATE,2016
"approximately 114,000",CARDINAL,2016
"63,000",CARDINAL,2016
U.S.,GPE,2016
"51,000",CARDINAL,2016
"38,000",CARDINAL,2016
"37,000",CARDINAL,2016
"29,000",CARDINAL,2016
"10,000",CARDINAL,2016
June 2015,DATE,2016
"approximately 7,400",CARDINAL,2016
fiscal year 2016,DATE,2016
the fourth quarter of 2016,DATE,2016
"1,850",CARDINAL,2016
May 2016,DATE,2016
"approximately 2,850",CARDINAL,2016
the year,DATE,2016
the end of fiscal year 2017,DATE,2016
Investor Relations,ORG,2016
annual,DATE,2016
quarterly,DATE,2016
the Securities and Exchange Commission,ORG,2016
SEC,PERSON,2016
quarterly,DATE,2016
16,CARDINAL,2016
1,CARDINAL,2016
1A,CARDINAL,2016
RSS,ORG,2016
SEC,ORG,2016
Microsoft,ORG,2016
Investor Relations,ORG,2016
1A.,CARDINAL,2016
Windows,PRODUCT,2016
17,CARDINAL,2016
1A,CARDINAL,2016
competitors,PERSON,2016
Companies,ORG,2016
first,ORDINAL,2016
third,ORDINAL,2016
first,ORDINAL,2016
first,ORDINAL,2016
Windows,PRODUCT,2016
third,ORDINAL,2016
18,CARDINAL,2016
1A,CARDINAL,2016
Windows,PRODUCT,2016
Microsoft Office,ORG,2016
Bing,ORG,2016
Windows Phone,PRODUCT,2016
Windows Server,PRODUCT,2016
the Windows Store,PRODUCT,2016
Microsoft Azure Services,ORG,2016
Office 365,FAC,2016
Xbox,PRODUCT,2016
several years,DATE,2016
Windows 10,PRODUCT,2016
Windows 7,PRODUCT,2016
8.1,CARDINAL,2016
Windows 10,PRODUCT,2016
Windows 10,PRODUCT,2016
Windows 10,PRODUCT,2016
Windows 10,PRODUCT,2016
June 2016,DATE,2016
LinkedIn,ORG,2016
approximately $26.2 billion,MONEY,2016
LinkedIn,ORG,2016
19,CARDINAL,2016
at least annually,DATE,2016
the fourth quarter of fiscal year 2015,DATE,2016
$5.1 billion,MONEY,2016
$2.2 billion,MONEY,2016
the fourth quarter of fiscal year,DATE,2016
2016,DATE,2016
$480 million,MONEY,2016
LinkedIn,ORG,2016
U.S.,GPE,2016
U.S.,GPE,2016
Third,ORDINAL,2016
first,ORDINAL,2016
Lumia,ORG,2016
Germany,GPE,2016
20,CARDINAL,2016
third,ORDINAL,2016
customers,ORG,2016
customers,PERSON,2016
U.S.,GPE,2016
"Bing, Exchange Online",ORG,2016
Office 365,ORG,2016
SharePoint Online,ORG,2016
"OneDrive, Skype",ORG,2016
Xbox Live,ORG,2016
Microsoft Azure,ORG,2016
Outlook.com,ORG,2016
Windows Stores,ORG,2016
Microsoft Account,ORG,2016
third,ORDINAL,2016
third,ORDINAL,2016
U.S.,GPE,2016
the European Union,ORG,2016
U.S.,GPE,2016
China,GPE,2016
U.S.,GPE,2016
The European Commission,ORG,2016
Microsoft,ORG,2016
Windows,PRODUCT,2016
2004,DATE,2016
Commission,ORG,2016
Windows,PRODUCT,2016
22,CARDINAL,2016
Table of Contents,WORK_OF_ART,2016
1A,CARDINAL,2016
Windows,PRODUCT,2016
2009,DATE,2016
Commission,ORG,2016
Microsoft,ORG,2016
Commissions,ORG,2016
Commission,ORG,2016
2014,DATE,2016
Windows,PRODUCT,2016
Windows,PRODUCT,2016
first,ORDINAL,2016
China,GPE,2016
Asia,LOC,2016
Windows 10,PRODUCT,2016
The Foreign Corrupt Practices Act,LAW,2016
Anti,LAW,2016
U.S.,GPE,2016
U.S.,GPE,2016
Anti-Corruption Laws,LAW,2016
US,GPE,2016
the Foreign Corrupt Practices Act,LAW,2016
Anti-Corruption Laws,LAW,2016
U.S.,GPE,2016
U.S.,GPE,2016
Iran,GPE,2016
North Korea,GPE,2016
Cuba,GPE,2016
Sudan,GPE,2016
Syria,GPE,2016
Skype,ORG,2016
23,CARDINAL,2016
Table of Contents,WORK_OF_ART,2016
1A,CARDINAL,2016
governments,PERSON,2016
Laws and regulations,LAW,2016
October 2015,DATE,2016
the European Court of Justice,ORG,2016
EU,ORG,2016
U.S.,GPE,2016
2000,DATE,2016
EU,ORG,2016
U.S.,GPE,2016
ECJ,ORG,2016
EU,ORG,2016
U.S.,GPE,2016
trans-Atlantic,LOC,2016
EU,ORG,2016
EU,ORG,2016
One,CARDINAL,2016
Windows 10,PRODUCT,2016
U.S.,GPE,2016
U.S.,GPE,2016
U.S.,GPE,2016
Congress,ORG,2016
U.S.,GPE,2016
U.S.,GPE,2016
24,CARDINAL,2016
Xbox,PRODUCT,2016
Xbox,ORG,2016
Asia,LOC,2016
200,CARDINAL,2016
U.S.,GPE,2016
U.S.,GPE,2016
Seattle,GPE,2016
Washington,GPE,2016
Silicon Valley,LOC,2016
California,GPE,2016
25,CARDINAL,2016
1A,CARDINAL,2016
1B,CARDINAL,2016
2,CARDINAL,2016
U.S.,GPE,2016
OEM,ORG,2016
U.S.,GPE,2016
U.S.,GPE,2016
1B.,CARDINAL,2016
SEC,ORG,2016
180 days,DATE,2016
the end of our fiscal year 2016,DATE,2016
2,CARDINAL,2016
Redmond,GPE,2016
Washington,GPE,2016
approximately 15 million square feet,QUANTITY,2016
King County,GPE,2016
Washington,GPE,2016
approximately 10 million square feet,QUANTITY,2016
approximately 500 acres,QUANTITY,2016
approximately five million square feet,QUANTITY,2016
China,GPE,2016
India,GPE,2016
Ireland,GPE,2016
Singapore,GPE,2016
Vietnam,GPE,2016
the United Kingdom,GPE,2016
Finland,GPE,2016
China,GPE,2016
India,GPE,2016
Germany,GPE,2016
the United Kingdom,GPE,2016
Canada,GPE,2016
Japan,GPE,2016
Item 1,LAW,2016
"June 30, 2016",DATE,2016
Square feet,QUANTITY,2016
millions,CARDINAL,2016
Location Owned,ORG,2016
U.S.,GPE,2016
9.7,ORDINAL,2016
26.1,CARDINAL,2016
9.0,CARDINAL,2016
10.8,ORDINAL,2016
25.4,CARDINAL,2016
45.9,CARDINAL,2016
3,CARDINAL,2016
4,CARDINAL,2016
TEM,ORG,2016
Company,ORG,2016
Company,ORG,2016
annual,DATE,2016
the Companys Antitrust Compliance Office,ORG,2016
the Final Order and Judgment in Barovic v. Ballmer et al,LAW,2016
United States,GPE,2016
District Court,ORG,2016
the Western District,LOC,2016
Washington,GPE,2016
annual,DATE,2016
2020,DATE,2016
fiscal year 2016,DATE,2016
the Antitrust Compliance Office,ORG,2016
the European Commission Decision,ORG,2016
"March 24, 2004",DATE,2016
the Companys Public Undertaking,ORG,2016
the European Commission,ORG,2016
"December 16, 2009",DATE,2016
2009,NORP,2016
third,ORDINAL,2016
2004,DATE,2016
EU,ORG,2016
U.S.,GPE,2016
the Regulatory and Public Policy Committee of the Board,ORG,2016
Board,ORG,2016
annually,DATE,2016
17,CARDINAL,2016
8,CARDINAL,2016
4,CARDINAL,2016
Microsoft,ORG,2017
AI,ORG,2017
Founded,ORG,2017
1975,DATE,2017
190,CARDINAL,2017
3,CARDINAL,2017
three,CARDINAL,2017
• Reinvent,ORG,2017
first,ORDINAL,2017
Microsoft Office,ORG,2017
Microsoft Dynamics,ORG,2017
LinkedIn,ORG,2017
Office 365,ORG,2017
Microsoft Teams,ORG,2017
"December 8, 2016",DATE,2017
LinkedIn Corporation,ORG,2017
Office 365,ORG,2017
Dynamics 365,PRODUCT,2017
LinkedIn,ORG,2017
Cloud,ORG,2017
one,CARDINAL,2017
one,CARDINAL,2017
two,CARDINAL,2017
Microsoft Cloud,ORG,2017
three,CARDINAL,2017
Microsoft SQL Server,ORG,2017
Windows Server,PRODUCT,2017
Visual Studio,ORG,2017
System Center,ORG,2017
Microsoft Azure,ORG,2017
Azure,LOC,2017
AI,ORG,2017
Azure,LOC,2017
IoT,WORK_OF_ART,2017
4,CARDINAL,2017
third,ORDINAL,2017
10,CARDINAL,2017
10,CARDINAL,2017
Windows Ink,PRODUCT,2017
Microsoft Edge,ORG,2017
10,PRODUCT,2017
Windows 10,PRODUCT,2017
Windows 10,PRODUCT,2017
three,CARDINAL,2017
Windows 10,PRODUCT,2017
first,ORDINAL,2017
Windows 10,PRODUCT,2017
Windows,PRODUCT,2017
Windows,PRODUCT,2017
Windows,PRODUCT,2017
Windows,PRODUCT,2017
Windows,PRODUCT,2017
Windows 10,PRODUCT,2017
Windows,PRODUCT,2017
first,ORDINAL,2017
Windows,PRODUCT,2017
Windows 10,PRODUCT,2017
Microsoft,ORG,2017
Microsoft,ORG,2017
Office 365,FAC,2017
Windows 10,PRODUCT,2017
Enterprise Mobility and Security,ORG,2017
AI.,ORG,2017
Windows,PRODUCT,2017
third,ORDINAL,2017
5,CARDINAL,2017
• Inventing,ORG,2017
Microsoft,ORG,2017
three,CARDINAL,2017
Productivity and Business Processes,ORG,2017
Intelligent Cloud,ORG,2017
More Personal Computing,ORG,2017
21,CARDINAL,2017
8,CARDINAL,2017
• Office Commercial,ORG,2017
Office 365,ORG,2017
Office,ORG,2017
"Office, Exchange",ORG,2017
SharePoint,ORG,2017
Skype for Business,ORG,2017
Microsoft Teams,ORG,2017
Client Access Licenses,ORG,2017
Office 365,ORG,2017
Office,ORG,2017
Office Consumer Services,ORG,2017
